2021-04-06 21:40:55;192.168.4.2;UP
2021-04-06 21:40:55;192.168.4.2;UP
2021-04-06 21:40:55;192.168.4.2;DOWN
2021-04-06 21:40:55;192.168.4.2;DOWN
2021-04-06 21:40:55;192.168.4.2;DOWN
2021-04-06 21:40:55;192.168.4.2;UP
2021-04-06 21:40:55;192.168.4.2;UP
2021-04-06 21:40:55;192.168.4.2;DOWN
2021-04-06 21:40:55;192.168.4.2;DOWN
2021-04-06 21:40:55;192.168.4.2;DOWN
